product_id,category,discounted_price,actual_price,discount_percentage,rating,rating_count,year
B07QZ3CZ48,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",399.00,1290.00,69%,4.2,206,2022
B09T3H12GV,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MouseSets",1399.00,2498.00,44%,4.2,"33,717",2020
B098NS6PVG,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,199.00,349.00,43%,4,"43,994",2023
B096MSW6CT,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,199.00,999.00,80%,3.9,"7,928",2021
B09ZQK9X8G,Electronics|WearableTechnology|SmartWatches,2998.00,5999.00,50%,4.1,"5,179",2022
B08ZJDWTJ1,Computers&Accessories|ExternalDevices&DataStorage|ExternalHardDisks,4098.00,4999.00,18%,4.5,"50,810",2020
B08FTFXNNB,Electronics|Cameras&Photography|VideoCameras,499.00,1999.00,75%,3.7,"3,369",2019
B08YDFX7Y1,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",299.00,449.00,33%,3.5,"11,827",2020
B08HDJ86NZ,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,329.00,699.00,53%,4.2,"94,364",2021
B087FXHB6J,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MouseSets",699.00,999.00,30%,3.5,"15,295",2024
B07N42JB4S,Electronics|Cameras&Photography|Accessories|Tripods&Monopods|Tabletop&TravelTripods,799.00,3990.00,80%,4.3,"27,139",2021
B0B31BYXQQ,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",1399.00,5499.00,75%,3.9,"9,504",2022
B08CF3B7N1,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,154.00,399.00,61%,4.2,"16,905",2020
B07SLMR1K6,Computers&Accessories|ExternalDevices&DataStorage|PenDrives,519.00,1350.00,62%,4.3,"30,058",2022
B09MQSCJQ1,Electronics|WearableTechnology|SmartWatches,2299.00,7990.00,71%,4.2,"69,619",2021
B094YFFSMY,Electronics|Mobiles&Accessories|MobileAccessories|Photo&VideoAccessories|SelfieSticks,399.00,1999.00,80%,4,"3,382",2023
B092X94QNQ,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",1499.00,3990.00,62%,4.1,"1,09,864",2023
B0846D5CBP,OfficeProducts|OfficeElectronics|Calculators|Scientific,1295.00,1295.00,0%,4.5,"5,760",2021
B00KXULGJQ,Computers&Accessories|NetworkingDevices|Repeaters&Extenders,1889.00,5499.00,66%,4.2,"49,551",2019
B08H9Z3XQW,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",455.00,1490.00,69%,4.1,"1,61,677",2019
B08LPJZSSW,Electronics|Cameras&Photography|Accessories|Tripods&Monopods|TripodLegs,399.00,995.00,60%,3.9,"21,372",2022
B09MT84WV5,Electronics|Accessories|MemoryCards|MicroSD,1059.00,3999.00,74%,4.3,"1,40,035",2021
B08Y1TFSP6,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,149.00,1000.00,85%,3.9,"24,870",2023
B08CYPB15D,"Computers&Accessories|Printers,Inks&Accessories|Inks,Toners&Cartridges|InkjetInkCartridges",717.00,761.00,6%,4,"7,199",2024
B085HY1DGR,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|CableConnectionProtectors,99.00,999.00,90%,4,"1,396",2024
B00MFPCY5C,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MiceAccessories|DustCovers",39.00,299.00,87%,3.5,"15,233",2021
B07JJFSG2B,Computers&Accessories|ExternalDevices&DataStorage|PenDrives,889.00,2500.00,64%,4.3,"55,747",2021
B09NR6G588,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",1199.00,4999.00,76%,3.8,"14,961",2024
B07JPX9CR7,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",569.00,1299.00,56%,4.4,"9,275",2022
B08D11DZ2W,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",1499.00,8999.00,83%,3.7,"28,324",2021
B07Q7561HD,Electronics|GeneralPurposeBatteries&BatteryChargers|DisposableBatteries,149.00,180.00,17%,4.4,644,2022
B0819HZPXL,Computers&Accessories|Accessories&Peripherals|PCGamingPeripherals|GamingMice,399.00,549.00,27%,4.4,"18,139",2024
B00LXTFMRS,Home&Kitchen|CraftMaterials|PaintingMaterials|Paints,191.00,225.00,15%,4.4,"7,203",2020
B0B9LDCX89,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MiceAccessories|MousePads",129.00,999.00,87%,4.2,491,2019
B0765B3TH7,Computers&Accessories|Accessories&Peripherals|HardDiskBags,199.00,599.00,67%,4.5,"13,568",2022
B0B1F6GQPS,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",999.00,4499.00,78%,3.8,"3,390",2024
B07LG59NPV,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",899.00,4499.00,80%,3.8,"1,03,052",2022
B07RD611Z8,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|PowerBanks,1799.00,2499.00,28%,4.1,"18,678",2019
B08WRWPM22,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,176.63,499.00,65%,4.1,"15,189",2022
B00AXHBBXU,OfficeProducts|OfficeElectronics|Calculators|Scientific,522.00,550.00,5%,4.4,"12,179",2024
B08MCD9JFY,Electronics|Cameras&Photography|Flashes|Macro&RinglightFlashes,799.00,1999.00,60%,3.8,"12,958",2019
B083RCTXLL,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",681.00,1199.00,43%,4.2,"8,258",2019
B08HLZ28QC,Computers&Accessories|NetworkingDevices,1199.00,3490.00,66%,4.1,"11,716",2024
B07GVR9TG7,Computers&Accessories|NetworkingDevices|Routers,2499.00,4999.00,50%,4.4,"35,024",2024
B0856HY85J,"Electronics|Headphones,Earbuds&Accessories|Headphones|Over-Ear",1799.00,4999.00,64%,4.1,"55,192",2023
B07CD2BN46,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",429.00,599.00,28%,4.1,"1,19,466",2023
B07PLHTTB4,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|GraphicTablets",100.00,499.00,80%,3.5,"9,638",2024
B077T3BG5L,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboards",329.00,399.00,18%,3.6,"33,735",2020
B08DDRGWTJ,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,229.00,299.00,23%,4.3,"30,411",2019
B079Y6JZC8,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",139.00,299.00,54%,3.8,"3,044",2020
B0856HNMR7,"Electronics|Headphones,Earbuds&Accessories|Headphones|On-Ear",1199.00,2499.00,52%,4,"33,584",2024
B0B12K5BPM,Electronics|HomeAudio|Speakers|BluetoothSpeakers,1049.00,2299.00,54%,3.9,"1,779",2024
B08MTCKDYN,Electronics|Mobiles&Accessories|MobileAccessories|Décor,119.00,299.00,60%,4.1,"5,999",2021
B08CF3D7QR,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,154.00,339.00,55%,4.3,"13,391",2024
B00LVMTA2A,Electronics|GeneralPurposeBatteries&BatteryChargers,225.00,250.00,10%,4.4,"26,556",2020
B07TR5HSR9,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Lapdesks,656.00,1499.00,56%,4.3,"25,903",2024
B0819ZZK5K,Computers&Accessories|ExternalDevices&DataStorage|PenDrives,1109.00,2800.00,60%,4.3,"53,464",2021
B096VF5YYF,Electronics|WearableTechnology|SmartWatches,2999.00,7990.00,62%,4.1,"48,448",2021
B08QJJCY2Q,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MiceAccessories|MousePads",169.00,299.00,43%,4.4,"5,176",2022
B07L5L4GTB,"Computers&Accessories|Printers,Inks&Accessories|Inks,Toners&Cartridges|InkjetInkCartridges",309.00,404.00,24%,4.4,"8,614",2023
B07L8KNP5F,"Electronics|Headphones,Earbuds&Accessories|Headphones|On-Ear",599.00,1399.00,57%,3.8,"60,026",2019
B08CF4SCNP,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboards",299.00,599.00,50%,3.8,"3,066",2021
B09XX51X2G,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Lapdesks,449.00,999.00,55%,4,"2,102",2022
B01M72LILF,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",799.00,1295.00,38%,4.4,"34,852",2024
B07KSMBL2H,"Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables",219.00,700.00,69%,4.4,"4,26,972",2020
B00LZLQ624,"OfficeProducts|OfficePaperProducts|Paper|Stationery|Notebooks,WritingPads&Diaries|WireboundNotebooks",157.00,160.00,2%,4.5,"8,618",2024
B07DJLFMPS,Electronics|Accessories|MemoryCards|MicroSD,369.00,1600.00,77%,4,"32,625",2019
B09GB5B4BK,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",599.00,899.00,33%,4,"4,018",2023
B015ZXUDD0,Electronics|GeneralPurposeBatteries&BatteryChargers|RechargeableBatteries,479.00,599.00,20%,4.3,"11,687",2021
B085DTN6R2,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,350.00,899.00,61%,4.2,"2,262",2019
B09PL79D2X,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",1598.00,2990.00,47%,3.8,"11,015",2020
B098K3H92Z,Computers&Accessories|NetworkingDevices|NetworkAdapters|BluetoothAdapters,599.00,899.00,33%,4.3,"95,116",2022
B09KLVMZ3B,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,159.00,399.00,60%,4.1,"4,768",2022
B084PJSSQ1,Computers&Accessories|ExternalDevices&DataStorage|PenDrives,1299.00,3000.00,57%,4.3,"23,022",2019
B097R25DP7,Electronics|WearableTechnology|SmartWatches,1599.00,4999.00,68%,4,"67,951",2023
B097C564GC,Computers&Accessories|Accessories&Peripherals|Adapters|USBtoUSBAdapters,294.00,4999.00,94%,4.3,"4,426",2019
B08CYNJ5KY,"Computers&Accessories|Printers,Inks&Accessories|Inks,Toners&Cartridges|InkjetInkCartridges",828.00,861.00,4%,4.2,"4,567",2020
B00Y4ORQ46,"Electronics|Headphones,Earbuds&Accessories|Headphones|On-Ear",745.00,795.00,6%,4,"13,797",2021
B074CWD7MS,Electronics|Cameras&Photography|Accessories|Tripods&Monopods|CompleteTripodUnits,1549.00,2495.00,38%,4.4,"15,137",2024
B083342NKJ,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,349.00,399.00,13%,4.4,"18,757",2019
B09C6HXFC1,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,970.00,1799.00,46%,4.5,815,2021
B00A0VCJPI,Computers&Accessories|NetworkingDevices|Repeaters&Extenders,1469.00,2499.00,41%,4.2,"1,56,638",2024
B00UGZWM2I,"OfficeProducts|OfficePaperProducts|Paper|Stationery|Notebooks,WritingPads&Diaries|Notepads&MemoBooks",198.00,800.00,75%,4.1,"9,344",2023
B00R1P3B4O,Electronics|Cameras&Photography|Accessories|Film,549.00,549.00,0%,4.5,"4,875",2020
B0B3MWYCHQ,Electronics|WearableTechnology|SmartWatches,2999.00,9999.00,70%,4.2,"20,881",2020
B09DG9VNWB,Electronics|WearableTechnology|SmartWatches,12000.00,29999.00,60%,4.3,"4,744",2024
B09Y5MP7C4,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",1299.00,3499.00,63%,3.9,"12,452",2023
B01DJJVFPC,Electronics|GeneralPurposeBatteries&BatteryChargers|DisposableBatteries,269.00,315.00,15%,4.5,"17,810",2021
B07DFYJRQV,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",799.00,1499.00,47%,4.1,"53,648",2023
B08L879JSN,Computers&Accessories|Monitors,6299.00,13750.00,54%,4.2,"2,014",2022
B08TDJNM3G,Computers&Accessories|Accessories&Peripherals|USBGadgets|Lamps,59.00,59.00,0%,3.8,"5,958",2020
B06XSK3XL6,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|AutomobileChargers,571.00,999.00,43%,4.3,"38,221",2024
B07YNTJ8ZM,Electronics|HomeAudio|Speakers|BluetoothSpeakers,549.00,999.00,45%,3.9,"64,705",2019
B09KGV7WSV,Electronics|Mobiles&Accessories|MobileAccessories|StylusPens,2099.00,5999.00,65%,4.3,"17,129",2021
B08DPLCM6T,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",13490.00,21990.00,39%,4.3,"11,976",2020
B07KR5P3YD,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MouseSets",448.00,699.00,36%,3.9,"17,348",2022
B08FB2LNSZ,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",1499.00,2999.00,50%,3.7,"87,798",2021
B01IBRHE3E,Electronics|Cameras&Photography|Accessories|Cleaners|CleaningKits,299.00,499.00,40%,4.2,"24,432",2023
B01N6LU1VF,Computers&Accessories|ExternalDevices&DataStorage|PenDrives,579.00,1400.00,59%,4.3,"1,89,104",2021
B07XLML2YS,Electronics|Cameras&Photography|SecurityCameras|DomeCameras,2499.00,3299.00,24%,4.2,"93,112",2021
B086WMSCN3,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",1199.00,5999.00,80%,3.9,"47,521",2023
B003B00484,Electronics|GeneralPurposeBatteries&BatteryChargers|RechargeableBatteries,399.00,499.00,20%,4.3,"27,201",2023
B085194JFL,"Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables",279.00,499.00,44%,3.7,"10,962",2019
B09F6S8BT6,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",13490.00,22900.00,41%,4.3,"16,299",2020
B003L62T7W,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",279.00,375.00,26%,4.3,"31,534",2019
B09P18XVW6,Electronics|WearableTechnology|SmartWatches,2499.00,4999.00,50%,3.9,"7,571",2022
B00LZLPYHW,"OfficeProducts|OfficePaperProducts|Paper|Stationery|Notebooks,WritingPads&Diaries|WireboundNotebooks",137.00,160.00,14%,4.4,"6,537",2021
B09NHVCHS9,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,59.00,199.00,70%,4,"9,377",2023
B00NNQMYNE,Computers&Accessories|Accessories&Peripherals|HardDiskBags,299.00,499.00,40%,4.5,"21,010",2019
B0B217Z5VK,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",1799.00,3999.00,55%,3.9,"3,517",2024
B07B88KQZ8,Electronics|HomeAudio|Speakers|BluetoothSpeakers,1999.00,2999.00,33%,4.3,"63,899",2020
B01M4GGIVU,"Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables",199.00,699.00,72%,4.2,"12,153",2019
B07Z3K96FR,Computers&Accessories|Accessories&Peripherals|TabletAccessories|ScreenProtectors,399.00,1499.00,73%,4.1,"5,730",2020
B0756CLQWL,Computers&Accessories|Accessories&Peripherals|PCGamingPeripherals|Gamepads,1699.00,3999.00,58%,4.2,"25,488",2023
B004IO5BMQ,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",699.00,995.00,30%,4.5,"54,405",2024
B09Z6WH2N1,Electronics|Mobiles&Accessories|MobileAccessories|Décor,95.00,499.00,81%,4.2,"1,949",2019
B01HGCLUH6,Computers&Accessories|NetworkingDevices|Routers,1149.00,1699.00,32%,4.2,"1,22,478",2023
B01N4EV2TL,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MouseSets",1495.00,1995.00,25%,4.3,"7,241",2022
B08MZQBFLN,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Lapdesks,849.00,4999.00,83%,4,"20,457",2019
B0752LL57V,OfficeProducts|OfficeElectronics|Calculators|Basic,440.00,440.00,0%,4.5,"8,610",2020
B08K4PSZ3V,Electronics|Mobiles&Accessories|MobileAccessories|StylusPens,349.00,999.00,65%,3.8,"16,557",2021
B09Z28BQZT,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Lapdesks,599.00,3999.00,85%,3.9,"1,087",2021
B094DQWV9B,Computers&Accessories|Accessories&Peripherals|Adapters|USBtoUSBAdapters,149.00,399.00,63%,4,"1,540",2019
B0BBMPH39N,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|GraphicTablets",289.00,999.00,71%,4.1,401,2024
B097JQ1J5G,Computers&Accessories|Accessories&Peripherals|USBHubs,179.00,499.00,64%,3.4,"9,385",2021
B07YY1BY5B,Electronics|WearableTechnology|SmartWatches,1499.00,4999.00,70%,4,"92,588",2020
B08VRMK55F,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",399.00,699.00,43%,3.4,"3,454",2022
B08CHZ3ZQ7,Computers&Accessories|Accessories&Peripherals|PCGamingPeripherals|GamingMice,599.00,799.00,25%,4.3,"15,790",2022
B08SCCG9D4,Computers&Accessories|Accessories&Peripherals|Audio&VideoAccessories|PCMicrophones,949.00,2000.00,53%,3.9,"14,969",2024
B0972BQ2RS,Electronics|WearableTechnology|SmartWatches,2499.00,9999.00,75%,4.1,"42,139",2023
B00ZRBWPA0,Electronics|GeneralPurposeBatteries&BatteryChargers|DisposableBatteries,159.00,180.00,12%,4.3,989,2019
B0B2DD66GS,Electronics|Accessories|MemoryCards|MicroSD,1329.00,2900.00,54%,4.5,"19,624",2019
B09M869Z5V,Computers&Accessories|Accessories&Peripherals|USBHubs,570.00,999.00,43%,4.2,"3,201",2019
B07W6VWZ8C,Electronics|HomeAudio|Speakers|OutdoorSpeakers,899.00,1999.00,55%,4.1,"30,469",2023
B07Z1X6VFC,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Bags&Sleeves|LaptopSleeves&Slipcases,449.00,999.00,55%,4.4,"9,940",2023
B07YL54NVJ,Computers&Accessories|ExternalDevices&DataStorage|ExternalMemoryCardReaders,549.00,999.00,45%,4.3,"7,758",2020
B0759QMF85,Computers&Accessories|NetworkingDevices|Routers,1529.00,2399.00,36%,4.3,"68,409",2019
B00LM4X0KU,"OfficeProducts|OfficePaperProducts|Paper|Stationery|Pens,Pencils&WritingSupplies|Pens&Refills|BottledInk",100.00,100.00,0%,4.3,"3,095",2024
B08PFSZ7FH,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|NotebookComputerStands,299.00,1499.00,80%,4.2,903,2022
B012MQS060,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MouseSets",1295.00,1795.00,28%,4.1,"25,771",2023
B01MF8MB65,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",699.00,999.00,30%,4.1,"2,73,189",2022
B00LHZWD0C,"OfficeProducts|OfficePaperProducts|Paper|Stationery|Notebooks,WritingPads&Diaries|CompositionNotebooks",252.00,315.00,20%,4.5,"3,785",2019
B08QDPB1SL,Electronics|GeneralPurposeBatteries&BatteryChargers|DisposableBatteries,190.00,220.00,14%,4.4,"2,866",2024
B07BRKK9JQ,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MouseSets",1299.00,1599.00,19%,4.3,"27,223",2024
B01EZ0X3L8,Computers&Accessories|ExternalDevices&DataStorage|PenDrives,729.00,1650.00,56%,4.3,"82,356",2023
B00LM4W1N2,"OfficeProducts|OfficePaperProducts|Paper|Stationery|Pens,Pencils&WritingSupplies|Pens&Refills|RetractableBallpointPens",480.00,600.00,20%,4.3,"5,719",2020
B0949SBKMP,Electronics|WearableTechnology|SmartWatches,1799.00,6990.00,74%,4,"26,880",2022
B08YD264ZS,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Lapdesks,999.00,2499.00,60%,4.3,"1,690",2022
B094JNXNPV,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,299.00,399.00,25%,4,"2,766",2023
B00GZLB57U,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|EthernetCables,238.00,699.00,66%,4.4,"8,372",2022
B07V82W5CN,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MouseSets",1349.00,2198.00,39%,4,"7,113",2020
B077Z65HSD,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,299.00,999.00,70%,4.3,"20,850",2019
B08HD7JQHX,Computers&Accessories|Accessories&Peripherals|Audio&VideoAccessories|PCMicrophones,199.00,499.00,60%,3.3,"2,804",2020
B0B31FR4Y2,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",1999.00,9999.00,80%,3.7,"1,986",2021
B09Y14JLP3,Electronics|Mobiles&Accessories|MobileAccessories|Stands,99.00,499.00,80%,4.1,"2,451",2024
B09ZHCJDP1,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",499.00,1000.00,50%,5,23,2021
B08C4Z69LN,Computers&Accessories|Components|Memory,1792.00,3500.00,49%,4.5,"26,194",2023
B016XVRKZM,Computers&Accessories|Accessories&Peripherals|UninterruptedPowerSupplies,3299.00,4100.00,20%,3.9,"15,783",2021
B00LHZW3XY,"OfficeProducts|OfficePaperProducts|Paper|Stationery|Notebooks,WritingPads&Diaries|CompositionNotebooks",125.00,180.00,31%,4.4,"8,053",2023
B098JYT4SY,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",399.00,1190.00,66%,4.1,"2,809",2020
B08CFCK6CW,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",1199.00,7999.00,85%,3.6,"25,910",2019
B09P564ZTJ,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|GraphicTablets",235.00,1599.00,85%,3.8,"1,173",2024
B07MSLTW8Z,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Lapdesks,549.00,1999.00,73%,3.6,"6,422",2021
B09N6TTHT6,Computers&Accessories|Accessories&Peripherals|USBGadgets|Lamps,89.00,99.00,10%,4.2,241,2021
B09W5XR9RT,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,970.00,1999.00,51%,4.4,184,2022
B098R25TGC,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",1299.00,2999.00,57%,3.8,"14,629",2019
B0B2PQL5N3,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MiceAccessories|MousePads",230.00,999.00,77%,4.2,"1,528",2021
B07DKZCZ89,"Electronics|Headphones,Earbuds&Accessories|Cases",119.00,499.00,76%,4.3,"15,032",2021
B08GYG6T12,Electronics|Accessories|MemoryCards|SecureDigitalCards,449.00,800.00,44%,4.4,"69,585",2024
B09BN2NPBD,Electronics|Mobiles&Accessories|MobileAccessories|Photo&VideoAccessories|Flashes&SelfieLights|SelfieLights,1699.00,3495.00,51%,4.1,"14,371",2019
B00J4YG0PC,"OfficeProducts|OfficePaperProducts|Paper|Stationery|Notebooks,WritingPads&Diaries|CompositionNotebooks",561.00,720.00,22%,4.4,"3,182",2024
B073BRXPZX,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",289.00,590.00,51%,4.4,"25,886",2019
B08LHTJTBB,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|NotebookComputerStands,599.00,1999.00,70%,4.4,"4,736",2023
B07VTFN6HM,Computers&Accessories|ExternalDevices&DataStorage|ExternalHardDisks,5599.00,7350.00,24%,4.4,"73,005",2023
B008QS9J6Y,Computers&Accessories|Accessories&Peripherals|Audio&VideoAccessories|Webcams&VoIPEquipment|Webcams,1990.00,2595.00,23%,4.3,"20,398",2021
B09M8888DM,Computers&Accessories|Accessories&Peripherals|USBHubs,499.00,799.00,38%,4.3,"2,125",2023
B07Z1YVP72,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Bags&Sleeves|LaptopSleeves&Slipcases,449.00,999.00,55%,4.3,"11,330",2020
B082FTPRSK,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|CoolingPads,999.00,1999.00,50%,4.2,"27,441",2019
B09RF2QXGX,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|CameraPrivacyCovers,69.00,299.00,77%,4.3,255,2019
B01KK0HU3Y,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",899.00,1499.00,40%,4.2,"23,174",2024
B07JF9B592,MusicalInstruments|Microphones|Condenser,478.00,699.00,32%,3.8,"20,218",2021
B086394NY5,Computers&Accessories|Accessories&Peripherals|LaptopAccessories,1399.00,2490.00,44%,4.3,"11,074",2021
B00NH11PEY,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,199.00,750.00,73%,4.5,"74,976",2023
B017PDR9N0,Computers&Accessories|Accessories&Peripherals|TabletAccessories|Stands,149.00,499.00,70%,4.1,"25,607",2024
B07NC12T2R,Electronics|HomeAudio|Speakers|BluetoothSpeakers,1799.00,4990.00,64%,4.2,"41,226",2023
B07WKBD37W,HomeImprovement|Electrical|Adapters&Multi-Outlets,425.00,999.00,57%,4,"2,581",2024
B08JMC1988,Electronics|HomeAudio|Speakers|OutdoorSpeakers,999.00,2490.00,60%,4.1,"18,331",2024
B09GFN8WZL,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|GraphicTablets",378.00,999.00,62%,4.1,"1,779",2019
B095X38CJS,OfficeProducts|OfficePaperProducts|Paper|Copy&PrintingPaper|ColouredPaper,99.00,99.00,0%,4.3,388,2021
B07ZKD8T1Q,Computers&Accessories|NetworkingDevices|Routers,1499.00,2999.00,50%,4.5,"8,656",2021
B07G3YNLJB,Computers&Accessories|Components|InternalSolidStateDrives,1815.00,3100.00,41%,4.5,"92,925",2023
B00P93X2H6,"OfficeProducts|OfficePaperProducts|Paper|Stationery|Notebooks,WritingPads&Diaries|CompositionNotebooks",67.00,75.00,11%,4.1,"1,269",2023
B0798PJPCL,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Lapdesks,1889.00,2699.00,30%,4.3,"17,394",2020
B09GFWJDY1,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",499.00,1499.00,67%,3.6,"9,169",2024
B09MZ6WZ6V,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MiceAccessories|MousePads",499.00,999.00,50%,4.4,"1,030",2021
B094QZLJQ6,Computers&Accessories|ExternalDevices&DataStorage|ExternalHardDisks,5799.00,7999.00,28%,4.5,"50,273",2024
B07L3NDN24,Electronics|HomeAudio|Speakers|MultimediaSpeakerSystems,499.00,799.00,38%,3.9,"6,742",2021
B08WD18LJZ,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|GraphicTablets",249.00,600.00,59%,4,"1,208",2023
B09CMM3VGK,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,179.00,499.00,64%,4,"1,933",2023
B06XDKWLJH,Computers&Accessories|ExternalDevices&DataStorage|ExternalHardDisks,4449.00,5734.00,22%,4.4,"25,006",2019
B01J1CFO5I,Computers&Accessories|Accessories&Peripherals|PCGamingPeripherals|Gamepads,299.00,550.00,46%,4.6,"33,434",2021
B07J2NGB69,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",629.00,1390.00,55%,4.4,"6,301",2019
